image_id,image_path,image_filename,split,method,city_name,predicted_class_index,predicted_class_label,predicted_probability,gdino_model_id,sam_model_id,grounding_text_prompt,gdino_box_threshold,gdino_text_threshold,gdino_num_boxes,sam_num_masks,used_full_image_fallback,combined_mask_area,attribution_percentile,threshold_value,attribution_density,attribution_map_height,attribution_map_width,mask_height,mask_width,attribution_mass_inside,attribution_mass_outside,combined_iou,inside_ratio,coverage_ratio,attribution_area,intersection_area,union_area,sam_mask_area,runtime_seconds,status
Thatch__Bangkok_Thailand_heightNA_numstoriesNA_roofshapeNA_fpArea1349_imsat_13.73618679100.41947497.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Thatch/Bangkok_Thailand_heightNA_numstoriesNA_roofshapeNA_fpArea1349_imsat_13.73618679100.41947497.jpg,Bangkok_Thailand_heightNA_numstoriesNA_roofshapeNA_fpArea1349_imsat_13.73618679100.41947497.jpg,holdout,transformer_explainability,Bangkok Thailand,4,ConcreteTiles,0.42562296986579895,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,374673,80.0,0.08486892879009249,0.20000049134737277,224,224,638,638,0.95151776498909,0.04848223501091001,0.20662359583260578,0.9593533884459949,0.2084484337008538,81409,78100,377982,374673,0.447,success
Thatch__Dodoma_Tanzania_heightNA_numstoriesNA_roofshapeNA_fpArea780_imsat_-6.1525432435.70811354.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Thatch/Dodoma_Tanzania_heightNA_numstoriesNA_roofshapeNA_fpArea780_imsat_-6.1525432435.70811354.jpg,Dodoma_Tanzania_heightNA_numstoriesNA_roofshapeNA_fpArea780_imsat_-6.1525432435.70811354.jpg,holdout,transformer_explainability,Dodoma Tanzania Heightna Numstoriesna Roofshapena Fparea780 Imsat ,6,MetalSheetMaterials,0.9098073244094849,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,273076,80.0,0.10131809115409854,0.2,224,224,638,515,0.8840346112205575,0.11596538877944254,0.2100809720937376,0.8950451958486776,0.21538692525157832,65714,58817,279973,273076,0.466,success
Thatch__Dodoma_Tanzania_heightNA_numstoriesNA_roofshapeNA_fpArea374_imsat_-6.1491510435.70997743.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Thatch/Dodoma_Tanzania_heightNA_numstoriesNA_roofshapeNA_fpArea374_imsat_-6.1491510435.70997743.jpg,Dodoma_Tanzania_heightNA_numstoriesNA_roofshapeNA_fpArea374_imsat_-6.1491510435.70997743.jpg,holdout,transformer_explainability,Dodoma Tanzania Heightna Numstoriesna Roofshapena Fparea374 Imsat ,6,MetalSheetMaterials,0.3518475890159607,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,401722,80.0,0.09595612585544587,0.20000049134737277,224,224,638,638,0.9799603847612659,0.020039615238734154,0.19859829314280045,0.9833187976759327,0.19926964418179735,81409,80051,403080,401722,0.459,success
Thatch__Dodoma_Tanzania_heightNA_numstoriesNA_roofshapeNA_fpArea662_imsat_-6.4669402836.29163673.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Thatch/Dodoma_Tanzania_heightNA_numstoriesNA_roofshapeNA_fpArea662_imsat_-6.4669402836.29163673.jpg,Dodoma_Tanzania_heightNA_numstoriesNA_roofshapeNA_fpArea662_imsat_-6.4669402836.29163673.jpg,holdout,transformer_explainability,Dodoma Tanzania Heightna Numstoriesna Roofshapena Fparea662 Imsat ,2,ClayTiles,0.5452775359153748,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,231617,80.0,0.09416108131408692,0.2,224,224,638,465,0.8110145300490507,0.18898546995094934,0.20350025232260893,0.829153605015674,0.2124066886282095,59334,49197,241754,231617,0.478,success
Unknown__Westport_Oklahoma-midwest-flooding_00000196_pre_disaster_0276ade0-6525-44d3-a3e1-7bfd20e8b40f.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000196_pre_disaster_0276ade0-6525-44d3-a3e1-7bfd20e8b40f.png,Westport_Oklahoma-midwest-flooding_00000196_pre_disaster_0276ade0-6525-44d3-a3e1-7bfd20e8b40f.png,holdout,transformer_explainability,Westport Oklahoma,10,AmorphousAsphalt,0.7113885879516602,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,4565,80.0,0.04553519487380985,0.2,224,224,55,83,1.0,0.0,0.2,1.0,0.2,913,913,4565,4565,4.364,success
Unknown__Westport_Oklahoma-midwest-flooding_00000206_pre_disaster_0bec24c3-63c9-4f73-b148-f666fdb6e348.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000206_pre_disaster_0bec24c3-63c9-4f73-b148-f666fdb6e348.png,Westport_Oklahoma-midwest-flooding_00000206_pre_disaster_0bec24c3-63c9-4f73-b148-f666fdb6e348.png,holdout,transformer_explainability,Westport Oklahoma,6,MetalSheetMaterials,0.9969053864479065,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,3695,80.0,0.07447770684957504,0.20016142050040356,224,224,59,63,0.9952212291050094,0.00477877089499061,0.20102813852813853,0.9986559139784946,0.20108254397834913,744,743,3696,3695,0.476,success
Unknown__Slick_Oklahoma-midwest-flooding_00000219_pre_disaster_657d20bc-5b37-468e-971a-130adabe31c6.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000219_pre_disaster_657d20bc-5b37-468e-971a-130adabe31c6.png,Slick_Oklahoma-midwest-flooding_00000219_pre_disaster_657d20bc-5b37-468e-971a-130adabe31c6.png,holdout,transformer_explainability,Slick Oklahoma,11,AmorphousMembrane,0.9979275465011597,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,878,80.0,0.07069579511880875,0.2002997002997003,224,224,77,52,0.32183004221463785,0.6781699577853622,0.2453669384729429,0.41271820448877805,0.37699316628701596,802,331,1349,878,0.511,success
Unknown__Westport_Oklahoma-midwest-flooding_00000223_pre_disaster_9e554c0f-47b4-47b2-b763-977e7266e545.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000223_pre_disaster_9e554c0f-47b4-47b2-b763-977e7266e545.png,Westport_Oklahoma-midwest-flooding_00000223_pre_disaster_9e554c0f-47b4-47b2-b763-977e7266e545.png,holdout,transformer_explainability,Westport Oklahoma,6,MetalSheetMaterials,0.911994457244873,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,4032,80.0,0.033418624103069304,0.20014880952380953,224,224,63,64,1.0,0.0,0.20014880952380953,1.0,0.20014880952380953,807,807,4032,4032,0.469,success
Unknown__Westport_Oklahoma-midwest-flooding_00000223_pre_disaster_9aabcff9-9c45-4731-a10b-733b5e77d048.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000223_pre_disaster_9aabcff9-9c45-4731-a10b-733b5e77d048.png,Westport_Oklahoma-midwest-flooding_00000223_pre_disaster_9aabcff9-9c45-4731-a10b-733b5e77d048.png,holdout,transformer_explainability,Westport Oklahoma,2,ClayTiles,0.6288889646530151,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,5624,80.0,0.05571126565337184,0.20003556187766713,224,224,74,76,1.0,0.0,0.20003556187766713,1.0,0.20003556187766713,1125,1125,5624,5624,0.473,success
Unknown__Westport_Oklahoma-midwest-flooding_00000237_pre_disaster_1b3d0c58-a65e-41af-9bfe-a38962091bc3.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000237_pre_disaster_1b3d0c58-a65e-41af-9bfe-a38962091bc3.png,Westport_Oklahoma-midwest-flooding_00000237_pre_disaster_1b3d0c58-a65e-41af-9bfe-a38962091bc3.png,holdout,transformer_explainability,Westport Oklahoma,13,Unknown,0.6389618515968323,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,725,80.0,0.09610094875097279,0.2000387672029463,224,224,77,67,0.3157588393210139,0.6842411606789861,0.4366312346688471,0.5174418604651163,0.736551724137931,1032,534,1223,725,0.479,success
Unknown__Westport_Oklahoma-midwest-flooding_00000249_pre_disaster_11386888-cbf3-4918-b01d-00b271e88c09.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000249_pre_disaster_11386888-cbf3-4918-b01d-00b271e88c09.png,Westport_Oklahoma-midwest-flooding_00000249_pre_disaster_11386888-cbf3-4918-b01d-00b271e88c09.png,holdout,transformer_explainability,Westport Oklahoma,6,MetalSheetMaterials,0.9952168464660645,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,3834,80.0,0.08696345239877701,0.20005216484089725,224,224,54,71,1.0,0.0,0.20005216484089725,1.0,0.20005216484089725,767,767,3834,3834,0.5,success
Unknown__Slick_Oklahoma-midwest-flooding_00000252_pre_disaster_c525fd77-e289-4567-bf00-f17cd9b2aa29.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000252_pre_disaster_c525fd77-e289-4567-bf00-f17cd9b2aa29.png,Slick_Oklahoma-midwest-flooding_00000252_pre_disaster_c525fd77-e289-4567-bf00-f17cd9b2aa29.png,holdout,transformer_explainability,Slick Oklahoma,6,MetalSheetMaterials,0.9936807155609131,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,505,80.0,0.06478414982557297,0.2001180637544274,224,224,66,77,0.19663799119729067,0.8033620088027094,0.35048802129547474,0.38839724680432647,0.7821782178217822,1017,395,1127,505,0.482,success
Unknown__Westport_Oklahoma-midwest-flooding_00000259_pre_disaster_156bb18c-3bd7-42e4-8fe4-ad578799d3e2.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000259_pre_disaster_156bb18c-3bd7-42e4-8fe4-ad578799d3e2.png,Westport_Oklahoma-midwest-flooding_00000259_pre_disaster_156bb18c-3bd7-42e4-8fe4-ad578799d3e2.png,holdout,transformer_explainability,Westport Oklahoma,6,MetalSheetMaterials,0.9980260729789734,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,4705,80.0,0.024808411300182357,0.2,224,224,86,55,0.9979330260711619,0.002066973928838092,0.20029736618521665,0.9968287526427061,0.20042507970244422,946,943,4708,4705,0.509,success
Unknown__Slick_Oklahoma-midwest-flooding_00000267_pre_disaster_7bd02089-1100-4837-ba18-22db7e8896c9.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000267_pre_disaster_7bd02089-1100-4837-ba18-22db7e8896c9.png,Slick_Oklahoma-midwest-flooding_00000267_pre_disaster_7bd02089-1100-4837-ba18-22db7e8896c9.png,holdout,transformer_explainability,Slick Oklahoma,10,AmorphousAsphalt,0.38675200939178467,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,7,7,False,4690,80.0,0.054570271074771914,0.2,224,224,67,70,1.0,0.0,0.2,1.0,0.2,938,938,4690,4690,0.512,success
Unknown__Westport_Oklahoma-midwest-flooding_00000285_pre_disaster_753eb128-6f2a-409b-a94a-1d3ed69fb7be.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000285_pre_disaster_753eb128-6f2a-409b-a94a-1d3ed69fb7be.png,Westport_Oklahoma-midwest-flooding_00000285_pre_disaster_753eb128-6f2a-409b-a94a-1d3ed69fb7be.png,holdout,transformer_explainability,Westport Oklahoma,9,AmorphousConcrete,0.8578827977180481,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,5625,80.0,0.09974331855773924,0.2,224,224,75,75,1.0,0.0,0.2,1.0,0.2,1125,1125,5625,5625,0.473,success
Unknown__Westport_Oklahoma-midwest-flooding_00000285_pre_disaster_2440807e-8c03-492e-883f-e75c17901bba.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000285_pre_disaster_2440807e-8c03-492e-883f-e75c17901bba.png,Westport_Oklahoma-midwest-flooding_00000285_pre_disaster_2440807e-8c03-492e-883f-e75c17901bba.png,holdout,transformer_explainability,Westport Oklahoma,6,MetalSheetMaterials,0.5819978713989258,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,3660,80.0,0.05515636727213862,0.2,224,224,60,61,1.0,0.0,0.2,1.0,0.2,732,732,3660,3660,0.479,success
Unknown__Westport_Oklahoma-midwest-flooding_00000289_pre_disaster_9c45607c-c898-47f8-9f05-83de99f5f50c.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000289_pre_disaster_9c45607c-c898-47f8-9f05-83de99f5f50c.png,Westport_Oklahoma-midwest-flooding_00000289_pre_disaster_9c45607c-c898-47f8-9f05-83de99f5f50c.png,holdout,transformer_explainability,Westport Oklahoma,6,MetalSheetMaterials,0.9168771505355835,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,3978,80.0,0.08882807344198228,0.20010055304172952,224,224,51,78,1.0,0.0,0.20010055304172952,1.0,0.20010055304172952,796,796,3978,3978,0.522,success
Unknown__Slick_Oklahoma-midwest-flooding_00000304_pre_disaster_65747bb5-92dd-457f-abda-4040ea4f7781.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000304_pre_disaster_65747bb5-92dd-457f-abda-4040ea4f7781.png,Slick_Oklahoma-midwest-flooding_00000304_pre_disaster_65747bb5-92dd-457f-abda-4040ea4f7781.png,holdout,transformer_explainability,Slick Oklahoma,12,AmorphousFabric,0.7410720586776733,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,5146,80.0,0.08766423165798187,0.20033482142857142,224,224,84,64,0.932676992891268,0.06732300710873193,0.18804887361588393,0.914577530176416,0.19141080450835601,1077,985,5238,5146,0.502,success
Unknown__Slick_Oklahoma-midwest-flooding_00000313_pre_disaster_05fa5949-e3ed-476c-902e-e2057f621f57.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000313_pre_disaster_05fa5949-e3ed-476c-902e-e2057f621f57.png,Slick_Oklahoma-midwest-flooding_00000313_pre_disaster_05fa5949-e3ed-476c-902e-e2057f621f57.png,holdout,transformer_explainability,Slick Oklahoma,6,MetalSheetMaterials,0.9945937991142273,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,3717,80.0,0.03862417712807655,0.20016142050040356,224,224,63,59,1.0,0.0,0.20016142050040356,1.0,0.20016142050040356,744,744,3717,3717,0.47,success
Unknown__Slick_Oklahoma-midwest-flooding_00000313_pre_disaster_38ac1180-1df1-46dc-9069-ff98ed3141c0.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000313_pre_disaster_38ac1180-1df1-46dc-9069-ff98ed3141c0.png,Slick_Oklahoma-midwest-flooding_00000313_pre_disaster_38ac1180-1df1-46dc-9069-ff98ed3141c0.png,holdout,transformer_explainability,Slick Oklahoma,6,MetalSheetMaterials,0.9959509372711182,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,4550,80.0,0.02913891859352589,0.2,224,224,65,70,1.0,0.0,0.2,1.0,0.2,910,910,4550,4550,0.473,success
Unknown__Westport_Oklahoma-midwest-flooding_00000322_pre_disaster_48ab38ec-8a19-4ede-9732-641e769e021e.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000322_pre_disaster_48ab38ec-8a19-4ede-9732-641e769e021e.png,Westport_Oklahoma-midwest-flooding_00000322_pre_disaster_48ab38ec-8a19-4ede-9732-641e769e021e.png,holdout,transformer_explainability,Westport Oklahoma,6,MetalSheetMaterials,0.9875842928886414,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,5073,80.0,0.02576942034065725,0.20007884880741178,224,224,89,57,1.0,0.0,0.20007884880741178,1.0,0.20007884880741178,1015,1015,5073,5073,0.519,success
Unknown__Slick_Oklahoma-midwest-flooding_00000355_pre_disaster_b5c28723-5954-45f9-b39e-a54e83285e2f.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000355_pre_disaster_b5c28723-5954-45f9-b39e-a54e83285e2f.png,Slick_Oklahoma-midwest-flooding_00000355_pre_disaster_b5c28723-5954-45f9-b39e-a54e83285e2f.png,holdout,transformer_explainability,Slick Oklahoma,11,AmorphousMembrane,0.9917791485786438,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,4729,80.0,0.05329150408506396,0.200082850041425,224,224,71,68,0.9715155482581311,0.028484451741868852,0.19291998324256387,0.953416149068323,0.1947557623176147,966,921,4774,4729,0.474,success
Unknown__Westport_Oklahoma-midwest-flooding_00000359_pre_disaster_36d6e4ed-1051-411f-b168-30f5eb6c3858.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000359_pre_disaster_36d6e4ed-1051-411f-b168-30f5eb6c3858.png,Westport_Oklahoma-midwest-flooding_00000359_pre_disaster_36d6e4ed-1051-411f-b168-30f5eb6c3858.png,holdout,transformer_explainability,Westport Oklahoma,6,MetalSheetMaterials,0.9261754155158997,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,4130,80.0,0.07845829129219056,0.2,224,224,70,59,1.0,0.0,0.2,1.0,0.2,826,826,4130,4130,0.49,success
Unknown__Westport_Oklahoma-midwest-flooding_00000359_pre_disaster_8babb876-eed9-4c8f-ada6-d0b83d5b6f95.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Westport_Oklahoma-midwest-flooding_00000359_pre_disaster_8babb876-eed9-4c8f-ada6-d0b83d5b6f95.png,Westport_Oklahoma-midwest-flooding_00000359_pre_disaster_8babb876-eed9-4c8f-ada6-d0b83d5b6f95.png,holdout,transformer_explainability,Westport Oklahoma,11,AmorphousMembrane,0.9936956763267517,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,0,1,True,4256,80.0,0.046181682497262955,0.20018796992481203,224,224,56,76,1.0,0.0,0.20018796992481203,1.0,0.20018796992481203,852,852,4256,4256,0.497,success
Unknown__Slick_Oklahoma-midwest-flooding_00000367_pre_disaster_5d299d2b-01d1-4400-bac8-0b7fcbe44104.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000367_pre_disaster_5d299d2b-01d1-4400-bac8-0b7fcbe44104.png,Slick_Oklahoma-midwest-flooding_00000367_pre_disaster_5d299d2b-01d1-4400-bac8-0b7fcbe44104.png,holdout,transformer_explainability,Slick Oklahoma,6,MetalSheetMaterials,0.3370917737483978,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,7,7,False,1362,80.0,0.07474603354930878,0.20004288164665524,224,224,53,88,0.44580310793721345,0.5541968920627866,0.2995469988674972,0.5669882100750268,0.38839941262848754,933,529,1766,1362,0.54,success
Unknown__Slick_Oklahoma-midwest-flooding_00000401_pre_disaster_a05f613c-a963-4993-9f31-620df1a28676.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000401_pre_disaster_a05f613c-a963-4993-9f31-620df1a28676.png,Slick_Oklahoma-midwest-flooding_00000401_pre_disaster_a05f613c-a963-4993-9f31-620df1a28676.png,holdout,transformer_explainability,Slick Oklahoma,6,MetalSheetMaterials,0.9981971383094788,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,1735,80.0,0.05298560783267021,0.2,224,224,55,102,0.3296590386982682,0.6703409613017318,0.19639865996649916,0.4180035650623886,0.2703170028818444,1122,469,2388,1735,0.506,success
Unknown__Slick_Oklahoma-midwest-flooding_00000408_pre_disaster_524c4cda-8d5d-4652-ac52-b6e858c45bca.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000408_pre_disaster_524c4cda-8d5d-4652-ac52-b6e858c45bca.png,Slick_Oklahoma-midwest-flooding_00000408_pre_disaster_524c4cda-8d5d-4652-ac52-b6e858c45bca.png,holdout,transformer_explainability,Slick Oklahoma,6,MetalSheetMaterials,0.931292712688446,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,4030,80.0,0.06159966588020326,0.2,224,224,62,65,1.0,0.0,0.2,1.0,0.2,806,806,4030,4030,0.478,success
Unknown__Slick_Oklahoma-midwest-flooding_00000411_pre_disaster_21aea257-a467-4186-be62-1384abb7ceb5.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000411_pre_disaster_21aea257-a467-4186-be62-1384abb7ceb5.png,Slick_Oklahoma-midwest-flooding_00000411_pre_disaster_21aea257-a467-4186-be62-1384abb7ceb5.png,holdout,transformer_explainability,Slick Oklahoma,6,MetalSheetMaterials,0.9877358078956604,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,4,4,False,4620,80.0,0.06505394279956818,0.2,224,224,66,70,1.0,0.0,0.2,1.0,0.2,924,924,4620,4620,0.479,success
Unknown__Slick_Oklahoma-midwest-flooding_00000435_pre_disaster_6ccdcfa7-d56e-463f-9bcc-a7306b72212e.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Slick_Oklahoma-midwest-flooding_00000435_pre_disaster_6ccdcfa7-d56e-463f-9bcc-a7306b72212e.png,Slick_Oklahoma-midwest-flooding_00000435_pre_disaster_6ccdcfa7-d56e-463f-9bcc-a7306b72212e.png,holdout,transformer_explainability,Slick Oklahoma,10,AmorphousAsphalt,0.8574117422103882,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,5,5,False,2177,80.0,0.07739333361387253,0.20003770739064858,224,224,78,68,0.5468998566210229,0.45310014337897714,0.29158356601515756,0.6889726672950047,0.33578318787322003,1061,731,2507,2177,0.494,success
Thatch__Kampala_Uganda_heightNA_numstoriesNA_roofshapeNA_fpArea672_imsat_0.2560191232.61915075.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Thatch/Kampala_Uganda_heightNA_numstoriesNA_roofshapeNA_fpArea672_imsat_0.2560191232.61915075.jpg,Kampala_Uganda_heightNA_numstoriesNA_roofshapeNA_fpArea672_imsat_0.2560191232.61915075.jpg,holdout,transformer_explainability,Kampala Uganda,6,MetalSheetMaterials,0.9609566926956177,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,259453,80.0,0.0824838325381279,0.20000126403074123,224,224,638,496,0.8643245685577542,0.13567543144224584,0.20866211028929876,0.8803602464844367,0.21475180475847264,63290,55718,267025,259453,1.041,success
Thatch__Kuala_Lumpur_Malaysia_heightNA_numstoriesNA_roofshapeNA_fpArea2156_imsat_3.1059712101.7516927.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Thatch/Kuala_Lumpur_Malaysia_heightNA_numstoriesNA_roofshapeNA_fpArea2156_imsat_3.1059712101.7516927.jpg,Kuala_Lumpur_Malaysia_heightNA_numstoriesNA_roofshapeNA_fpArea2156_imsat_3.1059712101.7516927.jpg,holdout,transformer_explainability,Kuala Lumpur Malaysia,6,MetalSheetMaterials,0.9430525302886963,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,6,6,False,383461,80.0,0.04430093243718147,0.2000127750316919,224,224,638,638,0.927673421276717,0.07232657872328292,0.1897388780688801,0.9106296214410298,0.19333908793853874,81414,74138,390737,383461,0.441,success
WoodTiles__Zurich_Switzerland_heightNA_numstoriesNA_roofshapeNA_fpArea549_imsat_47.38137228.50197665.jpg,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/WoodTiles/Zurich_Switzerland_heightNA_numstoriesNA_roofshapeNA_fpArea549_imsat_47.38137228.50197665.jpg,Zurich_Switzerland_heightNA_numstoriesNA_roofshapeNA_fpArea549_imsat_47.38137228.50197665.jpg,holdout,transformer_explainability,Zurich Switzerland,2,ClayTiles,0.9804129004478455,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,2,2,False,376831,80.0,0.119385926425457,0.20000049134737277,224,224,638,638,0.9734462689935095,0.02655373100649055,0.2157196713439401,0.9987962018941394,0.21577577216311822,81409,81311,376929,376831,0.437,success
Unknown__Haiti-hurricane-matthew_00000399_pre_disaster_fa96e777-06f7-4a8d-a748-8385c45b29d2.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Haiti-hurricane-matthew_00000399_pre_disaster_fa96e777-06f7-4a8d-a748-8385c45b29d2.png,Haiti-hurricane-matthew_00000399_pre_disaster_fa96e777-06f7-4a8d-a748-8385c45b29d2.png,holdout,transformer_explainability,Haiti,9,AmorphousConcrete,0.6403670310974121,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,3,3,False,3091,80.0,0.07379560619592679,0.2,224,224,63,60,0.8693693642241028,0.13063063577589723,0.21394761754496686,0.8968253968253969,0.21934648980912327,756,678,3169,3091,0.428,success
Unknown__Lynn_Haven_Florida-hurricane-michael_00000014_pre_disaster_559a31de-1d4d-4074-abd9-3a892b42b1cc.png,/scratch/yd3288/RoofNet-xAI/RoofNet-Images/Unknown/Lynn_Haven_Florida-hurricane-michael_00000014_pre_disaster_559a31de-1d4d-4074-abd9-3a892b42b1cc.png,Lynn_Haven_Florida-hurricane-michael_00000014_pre_disaster_559a31de-1d4d-4074-abd9-3a892b42b1cc.png,holdout,transformer_explainability,Lynn Haven Florida,6,MetalSheetMaterials,0.9904990792274475,IDEA-Research/grounding-dino-base,facebook/sam-vit-huge,building . rooftop . roof,0.2,0.15,1,1,False,4154,80.0,0.04473581016063691,0.20004814636494944,224,224,62,67,1.0,0.0,0.20004814636494944,1.0,0.20004814636494944,831,831,4154,4154,0.474,success
